Website URL,"סה""כ הון","סה""כ הון והתחייבויות",הכנסות,רווח גולמי,רווח (הפסד) לפני מס, רווח (הפסד),מספר ברשם,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 23,company number,Company Name,Report Type,Symbol,Links,Found HTM Link 1,Found HTM Link 2,Note,Found HTM Link 3
https://mayafiles.tase.co.il/RHtm/1440001-1441000/H1440279.htm,"221,458","221,936","91,676",_________,"86,853","85,861","85,540",321,5.81,5.81,"88,530",339,"80,700","9,378","-93,925",38,0,"-3,809","6,771","2,962","אטראו שוקי הון בע""מ",513773564.00,אטראו שוקי הון,שנתי 2021,1307,reports/details/1440279/1/0,https://mayafiles.tase.co.il/RHtm/1440001-1441000/H1440279.htm,https://mayafiles.tase.co.il/RHtm/1440001-1441000/H1440279.htm,,
https://mayafiles.tase.co.il/RHtm/1514001-1515000/H1514655.htm,"203,559","204,008","87,418",_________,"83,235","83,183","83,124",59,5.65,5.65,"84,939",81,"102,810",0,"-103,000",10,0,-180,"2,962","2,782","אטראו שוקי הון בע""מ",513773564.00,אטראו שוקי הון,שנתי 2022,1307,reports/details/1514655/1/0,https://mayafiles.tase.co.il/RHtm/1514001-1515000/H1514655.htm,https://mayafiles.tase.co.il/RHtm/1514001-1515000/H1514655.htm,,
https://mayafiles.tase.co.il/RHtm/1304001-1305000/H1304675.htm,"486,085","890,142","90,971",_________,"4,001","-6,165","-9,738","3,573",-0.77,-0.77,"-9,827","3,573","14,093","-73,105","18,389",0,0,"-40,623","139,021","98,398","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 1 2020,175,reports/details/1304675/1/0,https://mayafiles.tase.co.il/RHtm/1304001-1305000/H1304675.htm,https://mayafiles.tase.co.il/RHtm/1304001-1305000/H1304675.htm,,
https://mayafiles.tase.co.il/RHtm/1295001-1296000/H1295919.htm,,,,,,,,,,,,,,,,,,,,,"אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 1 2020,175,reports/details/1295919/1/0,https://mayafiles.tase.co.il/RHtm/1295001-1296000/H1295919.htm,https://mayafiles.tase.co.il/RHtm/1295001-1296000/H1295919.htm,,
https://mayafiles.tase.co.il/RHtm/1371001-1372000/H1371831.htm,"604,057","1,348,947","189,472",_________,"96,104","76,854","72,833","4,021",5.75,5.75,"72,833","4,021","-2,661","255,567","-7,961",0,0,"244,945","159,268","404,213","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 1 2021,175,reports/details/1371831/1/0,https://mayafiles.tase.co.il/RHtm/1371001-1372000/H1371831.htm,https://mayafiles.tase.co.il/RHtm/1371001-1372000/H1371831.htm,,
https://mayafiles.tase.co.il/RHtm/1540001-1541000/H1540563.htm,,,,,,,,,,,,,,,,,,,,,"אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 1 2022,175,reports/details/1540563/1/0,https://mayafiles.tase.co.il/RHtm/1540001-1541000/H1540563.htm,https://mayafiles.tase.co.il/ixbrl/1540001-1541000/X1540563.htm,,https://mayafiles.tase.co.il/RHtm/1540001-1541000/H1540563.htm
https://mayafiles.tase.co.il/RHtm/1453001-1454000/H1453187.htm,"606,336","1,023,838","140,631",_________,"29,158","18,149","11,841","6,308",0.94,0.91,"11,859","6,314","-1,093","10,037","-11,476",0,0,"-2,532","197,362","194,830","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 1 2022,175,reports/details/1453187/1/0,https://mayafiles.tase.co.il/RHtm/1453001-1454000/H1453187.htm,https://mayafiles.tase.co.il/RHtm/1453001-1454000/H1453187.htm,,
https://mayafiles.tase.co.il/RHtm/1451001-1452000/H1451958.htm,"606,336","1,023,838","140,631",_________,"29,158","18,149","11,841","6,308",0.94,0.91,"11,859","6,314","-1,093","10,037","-11,476",0,0,"-2,532","197,362","194,830","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 1 2022,175,reports/details/1451958/1/0,https://mayafiles.tase.co.il/RHtm/1451001-1452000/H1451958.htm,https://mayafiles.tase.co.il/RHtm/1451001-1452000/H1451958.htm,,
https://mayafiles.tase.co.il/RHtm/1541001-1542000/H1541844.htm,,,,,,,,,,,,,,,,,,,,,"אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 1 2023,175,reports/details/1541844/1/0,https://mayafiles.tase.co.il/RHtm/1541001-1542000/H1541844.htm,https://mayafiles.tase.co.il/ixbrl/1541001-1542000/X1541844.htm,,https://mayafiles.tase.co.il/RHtm/1541001-1542000/H1541844.htm
https://mayafiles.tase.co.il/RHtm/1523001-1524000/H1524000.htm,"677,362","1,136,559","214,870",_________,"80,794","56,625","46,190","10,435",3.65,3.64,"46,293","10,547","86,003","-39,571","-23,155",0,0,"23,277","133,628","156,905","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 1 2023,175,reports/details/1524000/1/0,https://mayafiles.tase.co.il/RHtm/1523001-1524000/H1524000.htm,https://mayafiles.tase.co.il/RHtm/1523001-1524000/H1524000.htm,,
https://mayafiles.tase.co.il/RHtm/1251001-1252000/H1251203.htm,"466,169","895,766","87,409",_________,"20,735","15,438","12,213","3,225",0.96,0.96,"12,213","3,225","13,449","35,222","-15,923",0,0,"32,748","203,070","235,818","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 2 2019,175,reports/details/1251203/1/0,https://mayafiles.tase.co.il/RHtm/1251001-1252000/H1251203.htm,https://mayafiles.tase.co.il/RHtm/1251001-1252000/H1251203.htm,,
https://mayafiles.tase.co.il/RHtm/1318001-1319000/H1318529.htm,"507,976","826,396","116,222",_________,"36,129","28,357","26,079","2,278",2.06,2.06,"26,079","2,278",168,"-42,310","-3,460",0,0,"-45,602","98,398","52,796","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 2 2020,175,reports/details/1318529/1/0,https://mayafiles.tase.co.il/RHtm/1318001-1319000/H1318529.htm,https://mayafiles.tase.co.il/RHtm/1318001-1319000/H1318529.htm,,
https://mayafiles.tase.co.il/RHtm/1395001-1396000/H1395194.htm,"584,048","968,738","117,045",_________,"47,526","34,552","30,631","3,921",2.42,2.42,"30,631","3,921","71,637","-172,678","-105,190",0,0,"-206,231","404,213","197,982","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 2 2021,175,reports/details/1395194/1/0,https://mayafiles.tase.co.il/RHtm/1395001-1396000/H1395194.htm,https://mayafiles.tase.co.il/RHtm/1395001-1396000/H1395194.htm,,
https://mayafiles.tase.co.il/RHtm/1540001-1541000/H1540570.htm,,,,,,,,,,,,,,,,,,,,,"אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 2 2022,175,reports/details/1540570/1/0,https://mayafiles.tase.co.il/RHtm/1540001-1541000/H1540570.htm,https://mayafiles.tase.co.il/ixbrl/1540001-1541000/X1540570.htm,,https://mayafiles.tase.co.il/RHtm/1540001-1541000/H1540570.htm
https://mayafiles.tase.co.il/RHtm/1470001-1471000/H1470512.htm,"636,011","1,227,149","311,732",_________,"81,379","53,373","37,057","16,316",2.93,2.84,"37,052","16,314","19,900","-11,861","9,636",0,0,"17,675","197,362","215,037","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 2 2022,175,reports/details/1470512/1/0,https://mayafiles.tase.co.il/RHtm/1470001-1471000/H1470512.htm,https://mayafiles.tase.co.il/RHtm/1470001-1471000/H1470512.htm,,
https://mayafiles.tase.co.il/RHtm/1547001-1548000/H1547260.htm,,,,,,,,,,,,,,,,,,,,,"אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 2 2023,175,reports/details/1547260/1/0,https://mayafiles.tase.co.il/RHtm/1547001-1548000/H1547260.htm,https://mayafiles.tase.co.il/ixbrl/1547001-1548000/X1547260.htm,,https://mayafiles.tase.co.il/RHtm/1547001-1548000/H1547260.htm
https://mayafiles.tase.co.il/RHtm/1544001-1545000/H1544204.htm,"693,813","1,110,929","202,695",_________,"74,120","56,688","47,766","8,922",3.77,3.68,"48,260","9,192","49,788","-32,751","-76,032",0,0,"-58,995","156,905","97,910","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 2 2023,175,reports/details/1544204/1/0,https://mayafiles.tase.co.il/RHtm/1544001-1545000/H1544204.htm,https://mayafiles.tase.co.il/RHtm/1544001-1545000/H1544204.htm,,
https://mayafiles.tase.co.il/RHtm/1265001-1266000/H1265395.htm,"480,064","787,623","99,967",_________,"25,641","20,307","17,640","2,667",1.39,1.39,"17,640","2,667","-44,225","-86,700","-22,926",0,0,"-153,851","235,818","81,967","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 3 2019,175,reports/details/1265395/1/0,https://mayafiles.tase.co.il/RHtm/1265001-1266000/H1265395.htm,https://mayafiles.tase.co.il/RHtm/1265001-1266000/H1265395.htm,,
https://mayafiles.tase.co.il/RHtm/1336001-1337000/H1336093.htm,"530,203","1,002,211","117,871",_________,"41,205","35,863","32,386","3,477",2.56,2.56,"32,386","3,477","-46,132","15,230","122,245",0,0,"91,343","52,796","144,139","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 3 2020,175,reports/details/1336093/1/0,https://mayafiles.tase.co.il/RHtm/1336001-1337000/H1336093.htm,https://mayafiles.tase.co.il/RHtm/1336001-1337000/H1336093.htm,,
https://mayafiles.tase.co.il/RHtm/1414001-1415000/H1414611.htm,"589,723","1,134,785","112,117",_________,"23,068","22,085","17,229","4,856",1.36,1.36,"17,229","4,856","12,103","-48,545","-71,720",0,0,"-108,162","197,982","89,820","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 3 2021,175,reports/details/1414611/1/0,https://mayafiles.tase.co.il/RHtm/1414001-1415000/H1414611.htm,https://mayafiles.tase.co.il/RHtm/1414001-1415000/H1414611.htm,,
https://mayafiles.tase.co.il/RHtm/1542001-1543000/H1542136.htm,,,,,,,,,,,,,,,,,,,,,"אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 3 2022,175,reports/details/1542136/1/0,https://mayafiles.tase.co.il/RHtm/1542001-1543000/H1542136.htm,https://mayafiles.tase.co.il/ixbrl/1542001-1543000/X1542136.htm,,https://mayafiles.tase.co.il/RHtm/1542001-1543000/H1542136.htm
https://mayafiles.tase.co.il/RHtm/1541001-1542000/H1541832.htm,,,,,,,,,,,,,,,,,,,,,"אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 3 2022,175,reports/details/1541832/1/0,https://mayafiles.tase.co.il/RHtm/1541001-1542000/H1541832.htm,https://mayafiles.tase.co.il/ixbrl/1541001-1542000/X1541832.htm,,https://mayafiles.tase.co.il/RHtm/1541001-1542000/H1541832.htm
https://mayafiles.tase.co.il/RHtm/1488001-1489000/H1488973.htm,"654,677","1,050,729","157,525",_________,"41,640","26,553","19,883","6,670",1.57,1.53,"19,996","6,685","-40,496","-16,420","-46,479",0,0,"-103,395","215,037","111,642","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,רבעון 3 2022,175,reports/details/1488973/1/0,https://mayafiles.tase.co.il/RHtm/1488001-1489000/H1488973.htm,https://mayafiles.tase.co.il/RHtm/1488001-1489000/H1488973.htm,,
https://mayafiles.tase.co.il/RHtm/1288001-1289000/H1288789.htm,"494,641","799,533","383,680",_________,"98,546","77,240","65,776","11,464",5.2,5.2,"65,807","11,464","55,354","-10,391","-74,631",0,0,"-29,668","168,689","139,021","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,שנתי 2019,175,reports/details/1288789/1/0,https://mayafiles.tase.co.il/RHtm/1288001-1289000/H1288789.htm,https://mayafiles.tase.co.il/RHtm/1288001-1289000/H1288789.htm,,
https://mayafiles.tase.co.il/RHtm/1288001-1289000/H1288467.htm,"494,641","799,533","383,680",_________,"98,546","77,240","65,776","11,464",5.2,5.2,"65,807","11,464","55,354","-10,391","-74,631",0,0,"-29,668","168,689","139,021","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,שנתי 2019,175,reports/details/1288467/1/0,https://mayafiles.tase.co.il/RHtm/1288001-1289000/H1288467.htm,https://mayafiles.tase.co.il/RHtm/1288001-1289000/H1288467.htm,,
https://mayafiles.tase.co.il/RHtm/1288001-1289000/H1288038.htm,"494,641","799,533","383,680",_________,"98,546","77,240","65,776","11,464",5.2,5.2,"65,807","11,464","55,354","-10,391","-74,631",0,0,"-29,668","168,689","139,021","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,שנתי 2019,175,reports/details/1288038/1/0,https://mayafiles.tase.co.il/RHtm/1288001-1289000/H1288038.htm,https://mayafiles.tase.co.il/RHtm/1288001-1289000/H1288038.htm,,
https://mayafiles.tase.co.il/RHtm/1360001-1361000/H1360517.htm,"550,357","1,020,158","454,876",_________,"123,145","94,604","81,936","12,668",6.47,6.47,"81,917","12,668","78,266","-83,186","25,167",0,0,"20,247","139,021","159,268","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,שנתי 2020,175,reports/details/1360517/1/0,https://mayafiles.tase.co.il/RHtm/1360001-1361000/H1360517.htm,https://mayafiles.tase.co.il/RHtm/1360001-1361000/H1360517.htm,,
https://mayafiles.tase.co.il/RHtm/1491001-1492000/H1491180.htm,,,,,,,,,,,,,,,,,,,,,"אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,שנתי 2021,175,reports/details/1491180/1/0,https://mayafiles.tase.co.il/RHtm/1491001-1492000/H1491180.htm,https://mayafiles.tase.co.il/ixbrl/1491001-1492000/X1491180.htm,,https://mayafiles.tase.co.il/RHtm/1491001-1492000/H1491180.htm
https://mayafiles.tase.co.il/RHtm/1437001-1438000/H1437970.htm,"607,437","1,128,827","585,256",_________,"203,644","159,311","139,577","19,734",11.02,11.02,"139,739","19,761","197,547","36,904","-196,357",0,0,"38,094","159,268","197,362","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,שנתי 2021,175,reports/details/1437970/1/0,https://mayafiles.tase.co.il/RHtm/1437001-1438000/H1437970.htm,https://mayafiles.tase.co.il/RHtm/1437001-1438000/H1437970.htm,,
https://mayafiles.tase.co.il/RHtm/1511001-1512000/H1511775.htm,"684,990","1,084,468","659,918",_________,"184,281","125,181","90,760","34,421",7.17,6.97,"90,463","34,409","49,514","-32,485","-80,763",0,0,"-63,734","197,362","133,628","אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,שנתי 2022,175,reports/details/1511775/1/0,https://mayafiles.tase.co.il/RHtm/1511001-1512000/H1511775.htm,https://mayafiles.tase.co.il/RHtm/1511001-1512000/H1511775.htm,,
https://mayafiles.tase.co.il/RHtm/1541001-1542000/H1541841.htm,,,,,,,,,,,,,,,,,,,,,"אי.בי.אי. בית השקעות בע""מ",520034356.00,איביאי בית השק,שנתי 2023,175,reports/details/1541841/1/0,https://mayafiles.tase.co.il/RHtm/1541001-1542000/H1541841.htm,https://mayafiles.tase.co.il/ixbrl/1541001-1542000/X1541841.htm,,https://mayafiles.tase.co.il/RHtm/1541001-1542000/H1541841.htm
https://mayafiles.tase.co.il/RHtm/1294001-1295000/H1294950.htm,"711,535","853,505","11,810",_________,-695,"-1,051","-1,134",83,-0.22,-0.22,"-1,117",94,"6,127",822,"-2,962",399,0,"4,386","158,648","163,034","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 1 2020,431,reports/details/1294950/1/0,https://mayafiles.tase.co.il/RHtm/1294001-1295000/H1294950.htm,https://mayafiles.tase.co.il/RHtm/1294001-1295000/H1294950.htm,,
https://mayafiles.tase.co.il/RHtm/1369001-1370000/H1369797.htm,"787,495","960,098","42,332",_________,"43,761","35,281","35,201",80,6.68,6.68,"35,197",64,"8,811","-22,375",-35,861,0,"-12,738","152,147","139,409","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 1 2021,431,reports/details/1369797/1/0,https://mayafiles.tase.co.il/RHtm/1369001-1370000/H1369797.htm,https://mayafiles.tase.co.il/RHtm/1369001-1370000/H1369797.htm,,
https://mayafiles.tase.co.il/RHtm/1449001-1450000/H1449565.htm,"1,225,853","1,481,482","10,661",_________,"11,482","9,703","9,703",0,1.7,1.7,"9,703",0,"7,701","7,387","99,933",184,0,"115,205","181,569","296,774","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 1 2022,431,reports/details/1449565/1/0,https://mayafiles.tase.co.il/RHtm/1449001-1450000/H1449565.htm,https://mayafiles.tase.co.il/RHtm/1449001-1450000/H1449565.htm,,
https://mayafiles.tase.co.il/RHtm/1521001-1522000/H1521053.htm,"1,454,835","1,757,278","12,445",_________,"15,538","12,494","12,494",0,2.15,2.15,"12,494",0,"10,365","-13,745","-1,012",831,0,"-3,561","325,799","322,238","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 1 2023,431,reports/details/1521053/1/0,https://mayafiles.tase.co.il/RHtm/1521001-1522000/H1521053.htm,https://mayafiles.tase.co.il/RHtm/1521001-1522000/H1521053.htm,,
https://mayafiles.tase.co.il/RHtm/1247001-1248000/H1247169.htm,"601,164","729,029","10,596",_________,"5,061","3,727","3,934",-207,0.79,0.79,"3,929",-209,"8,943","-4,088","9,629",-897,0,"13,587","92,944","106,531","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 2 2019,431,reports/details/1247169/1/0,https://mayafiles.tase.co.il/RHtm/1247001-1248000/H1247169.htm,https://mayafiles.tase.co.il/RHtm/1247001-1248000/H1247169.htm,,
https://mayafiles.tase.co.il/RHtm/1313001-1314000/H1313481.htm,"714,295","855,762","9,417",_________,"5,170","2,808","2,761",47,0.53,0.53,"2,751",40,"6,639","-12,326",-74,-921,0,"-6,682","163,034","156,352","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 2 2020,431,reports/details/1313481/1/0,https://mayafiles.tase.co.il/RHtm/1313001-1314000/H1313481.htm,https://mayafiles.tase.co.il/RHtm/1313001-1314000/H1313481.htm,,
https://mayafiles.tase.co.il/RHtm/1393001-1394000/H1393572.htm,"793,793","957,377","10,597",_________,"8,428","7,218","7,139",79,1.36,1.36,"7,143",58,"6,300","-14,009","-8,878",-570,0,"-17,157","139,409","122,252","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 2 2021,431,reports/details/1393572/1/0,https://mayafiles.tase.co.il/RHtm/1393001-1394000/H1393572.htm,https://mayafiles.tase.co.il/RHtm/1393001-1394000/H1393572.htm,,
https://mayafiles.tase.co.il/RHtm/1468001-1469000/H1468793.htm,"1,261,023","1,511,669","48,244",_________,"45,060","34,972","34,980",-8,6.06,6.06,"34,980",-8,"7,112","-13,311","-8,809",815,0,"-14,193","296,774","282,581","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 2 2022,431,reports/details/1468793/1/0,https://mayafiles.tase.co.il/RHtm/1468001-1469000/H1468793.htm,https://mayafiles.tase.co.il/RHtm/1468001-1469000/H1468793.htm,,
https://mayafiles.tase.co.il/RHtm/1540001-1541000/H1540178.htm,"1,466,671","1,768,606","12,936",_________,"15,768","12,218","12,218",0,2.1,2.1,"12,218",0,"10,659","-26,113",-468,525,0,"-15,397","322,238","306,841","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 2 2023,431,reports/details/1540178/1/0,https://mayafiles.tase.co.il/RHtm/1540001-1541000/H1540178.htm,https://mayafiles.tase.co.il/RHtm/1540001-1541000/H1540178.htm,,
https://mayafiles.tase.co.il/RHtm/1262001-1263000/H1262233.htm,"706,215","851,380","8,509",_________,"77,912","59,869","59,876",-7,11.75,11.75,"59,671",-144,"2,718","-5,421","45,491","-1,232",0,"41,556","106,531","148,087","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 3 2019,431,reports/details/1262233/1/0,https://mayafiles.tase.co.il/RHtm/1262001-1263000/H1262233.htm,https://mayafiles.tase.co.il/RHtm/1262001-1263000/H1262233.htm,,
https://mayafiles.tase.co.il/RHtm/1330001-1331000/H1330136.htm,"751,418","903,851","9,394",_________,"48,274","36,950","36,979",-29,7.01,7.01,"37,083",40,"6,323","-3,738",-34,118,0,"2,669","156,352","159,021","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 3 2020,431,reports/details/1330136/1/0,https://mayafiles.tase.co.il/RHtm/1330001-1331000/H1330136.htm,https://mayafiles.tase.co.il/RHtm/1330001-1331000/H1330136.htm,,
https://mayafiles.tase.co.il/RHtm/1411001-1412000/H1411609.htm,"849,548","1,013,166","10,635",_________,"8,075","6,767","6,767",0,1.24,1.24,"6,751",-71,"6,627","-9,932","49,039",-401,0,"45,333","122,252","167,585","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 3 2021,431,reports/details/1411609/1/0,https://mayafiles.tase.co.il/RHtm/1411001-1412000/H1411609.htm,https://mayafiles.tase.co.il/RHtm/1411001-1412000/H1411609.htm,,
https://mayafiles.tase.co.il/RHtm/1485001-1486000/H1485575.htm,"1,267,147","1,516,986","11,449",_________,"7,060","6,124","6,124",0,1.03,1.03,"6,124",0,"6,634","-1,678",-40,-244,0,"4,672","282,581","287,253","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,רבעון 3 2022,431,reports/details/1485575/1/0,https://mayafiles.tase.co.il/RHtm/1485001-1486000/H1485575.htm,https://mayafiles.tase.co.il/RHtm/1485001-1486000/H1485575.htm,,
https://mayafiles.tase.co.il/RHtm/1281001-1282000/H1281926.htm,"713,210","859,764","112,645",_________,"99,351","76,034","76,241",-207,14.87,14.87,"75,850",-430,"26,304","-9,355","51,507","-2,722",0,"65,734","92,914","158,648","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,שנתי 2019,431,reports/details/1281926/1/0,https://mayafiles.tase.co.il/RHtm/1281001-1282000/H1281926.htm,https://mayafiles.tase.co.il/RHtm/1281001-1282000/H1281926.htm,,
https://mayafiles.tase.co.il/RHtm/1353001-1354000/H1353587.htm,"760,138","912,920","81,794",_________,"62,902","47,526","47,435",91,9,9,"47,486",125,"24,761","-25,991","-3,138","-2,133",0,"-6,501","158,648","152,147","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,שנתי 2020,431,reports/details/1353587/1/0,https://mayafiles.tase.co.il/RHtm/1353001-1354000/H1353587.htm,https://mayafiles.tase.co.il/RHtm/1353001-1354000/H1353587.htm,,
https://mayafiles.tase.co.il/RHtm/1435001-1436000/H1435855.htm,"1,124,911","1,370,535","425,043",_________,"420,007","327,146","327,034",112,60.81,60.81,"326,422",-104,"29,725","-39,707","40,052",-648,0,"29,422","152,147","181,569","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,שנתי 2021,431,reports/details/1435855/1/0,https://mayafiles.tase.co.il/RHtm/1435001-1436000/H1435855.htm,https://mayafiles.tase.co.il/RHtm/1435001-1436000/H1435855.htm,,
https://mayafiles.tase.co.il/RHtm/1508001-1509000/H1508540.htm,"1,443,311","1,746,145","299,085",_________,"293,462","227,340","227,348",-8,39.26,39.26,"227,348",-8,"33,303","19,037","90,625","1,265",0,"144,230","181,569","325,799","איי.אי.אס. החזקות בע""מ",520039132.00,אייאיאס,שנתי 2022,431,reports/details/1508540/1/0,https://mayafiles.tase.co.il/RHtm/1508001-1509000/H1508540.htm,https://mayafiles.tase.co.il/RHtm/1508001-1509000/H1508540.htm,,
https://mayafiles.tase.co.il/RHtm/1232001-1233000/H1232313.htm,,,,,,,,,,,,,,,,,,,,,"איי.די.איי. חברה לביטוח בע""מ",513910703.00,איידיאיי ביטוח,רבעון 1 2019,1608,reports/details/1232313/1/0,https://mayafiles.tase.co.il/RHtm/1232001-1233000/H1232313.htm,https://mayafiles.tase.co.il/RHtm/1232001-1233000/H1232313.htm,,
https://mayafiles.tase.co.il/RHtm/1230001-1231000/H1230227.htm,,,,,,,,,,,,,,,,,,,,,"איי.די.איי. חברה לביטוח בע""מ",513910703.00,איידיאיי ביטוח,רבעון 1 2019,1608,reports/details/1230227/1/0,https://mayafiles.tase.co.il/RHtm/1230001-1231000/H1230227.htm,https://mayafiles.tase.co.il/RHtm/1230001-1231000/H1230227.htm,,
https://mayafiles.tase.co.il/RHtm/1297001-1298000/H1297800.htm,,,,,,,,,,,,,,,,,,,,,"איי.די.איי. חברה לביטוח בע""מ",513910703.00,איידיאיי ביטוח,רבעון 1 2020,1608,reports/details/1297800/1/0,https://mayafiles.tase.co.il/RHtm/1297001-1298000/H1297800.htm,https://mayafiles.tase.co.il/RHtm/1297001-1298000/H1297800.htm,,
https://mayafiles.tase.co.il/RHtm/1297001-1298000/H1297794.htm,"631,320","5,810,670","484,655",_________,"9,551","6,592","6,592",_________,0.45,0.45,"50,860",_________,"48,641","-22,805","-2,595",192,0,"23,433","380,514","403,947","איי.די.איי. חברה לביטוח בע""מ",513910703.00,איידיאיי ביטוח,רבעון 1 2020,1608,reports/details/1297794/1/0,https://mayafiles.tase.co.il/RHtm/1297001-1298000/H1297794.htm,https://mayafiles.tase.co.il/RHtm/1297001-1298000/H1297794.htm,,
https://mayafiles.tase.co.il/RHtm/1371001-1372000/H1371687.htm,,,,,,,,,,,,,,,,,,,,,"איי.די.איי. חברה לביטוח בע""מ",513910703.00,איידיאיי ביטוח,רבעון 1 2021,1608,reports/details/1371687/1/0,https://mayafiles.tase.co.il/RHtm/1371001-1372000/H1371687.htm,https://mayafiles.tase.co.il/RHtm/1371001-1372000/H1371687.htm,,
https://mayafiles.tase.co.il/RHtm/1371001-1372000/H1371683.htm,"860,238","6,003,691","529,246",_________,"62,006","42,609","42,609",_________,2.9,2.9,"45,572",_________,"119,456","-35,595","-6,229",909,0,"78,541","360,002","438,543","איי.די.איי. חברה לביטוח בע""מ",513910703.00,איידיאיי ביטוח,רבעון 1 2021,1608,reports/details/1371683/1/0,https://mayafiles.tase.co.il/RHtm/1371001-1372000/H1371683.htm,https://mayafiles.tase.co.il/RHtm/1371001-1372000/H1371683.htm,,
https://mayafiles.tase.co.il/RHtm/1452001-1453000/H1452116.htm,"789,525","6,349,718","513,380",_________,"-10,238","-6,884","-6,884",_________,-0.47,-0.47,"-13,212",_________,"-259,546","-22,708","-2,602",-86,0,"-284,942","705,959","421,017","איי.די.איי. חברה לביטוח בע""מ",513910703.00,איידיאיי ביטוח,רבעון 1 2022,1608,reports/details/1452116/1/0,https://mayafiles.tase.co.il/RHtm/1452001-1453000/H1452116.htm,https://mayafiles.tase.co.il/RHtm/1452001-1453000/H1452116.htm,,
https://mayafiles.tase.co.il/RHtm/1523001-1524000/H1523793.htm,"829,875","6,327,903","622,013",_________,"20,741","13,773","13,773",_________,0.94,0.94,"14,123",_________,"37,274","-23,960","-3,083",315,0,"10,546","253,196","263,742","איי.די.איי. חברה לביטוח בע""מ",513910703.00,איידיאיי ביטוח,רבעון 1 2023,1608,reports/details/1523793/1/0,https://mayafiles.tase.co.il/RHtm/1523001-1524000/H1523793.htm,https://mayafiles.tase.co.il/RHtm/1523001-1524000/H1523793.htm,,
